Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.activiti.spring.process.model,ProcessVariablesMapping,setOutputs,3,1,1
.,org.activiti.spring.process.model,ProcessVariablesMapping,getMappingType,3,1,0
.,org.activiti.spring.process.model,ProcessVariablesMapping,setMappingType,3,1,1
.,org.activiti.spring.process.model,VariableDefinition,VariableDefinition,2,1,0
.,org.activiti.spring.process.model,VariableDefinition,VariableDefinition,5,1,2
.,org.activiti.spring.process.model,VariableDefinition,getValue,3,1,0
.,org.activiti.spring.process.model,VariableDefinition,setValue,3,1,1
.,org.activiti.spring.process.model,TaskTemplateDefinition,getAssignee,3,1,0
.,org.activiti.spring.process.model,TaskTemplateDefinition,setAssignee,3,1,1
.,org.activiti.spring.process.model,TaskTemplateDefinition,getCandidate,3,1,0
.,org.activiti.spring.process.model,TaskTemplateDefinition,setCandidate,3,1,1
.,org.activiti.spring.process.model,TaskTemplateDefinition,equals,6,3,1
.,org.activiti.spring.process.model,TaskTemplateDefinition,hashCode,3,1,0
.,org.activiti.spring.process.model,ConstantDefinition,getValue,3,1,0
.,org.activiti.spring.process.model,ConstantDefinition,setValue,3,1,1
.,org.activiti.spring.process.model,Mapping,getType,3,1,0
.,org.activiti.spring.process.model,Mapping,setType,3,1,1
.,org.activiti.spring.process.model,Mapping,getValue,3,1,0
.,org.activiti.spring.process.model,Mapping,setValue,3,1,1
.,org.activiti.spring.process.model,ProcessExtensionModel,getId,3,1,0
.,org.activiti.spring.process.model,ProcessExtensionModel,setId,3,1,1
.,org.activiti.spring.process.model,ProcessExtensionModel,getExtensions,3,1,1
.,org.activiti.spring.process.model,ProcessExtensionModel,getAllExtensions,3,1,0
.,org.activiti.spring.process.model,ProcessExtensionModel,setExtensions,3,1,1
.,org.activiti.spring.process.model,TemplateDefinition,TemplateDefinition,2,1,0
.,org.activiti.spring.process.model,TemplateDefinition,TemplateDefinition,4,1,2
.,org.activiti.spring.process.model,TemplateDefinition,getFrom,3,1,0
.,org.activiti.spring.process.model,TemplateDefinition,setFrom,3,1,1
.,org.activiti.spring.process.model,TemplateDefinition,getSubject,3,1,0
.,org.activiti.spring.process.model,TemplateDefinition,setSubject,3,1,1
.,org.activiti.spring.process.model,TemplateDefinition,getValue,3,1,0
.,org.activiti.spring.process.model,TemplateDefinition,setValue,3,1,1
.,org.activiti.spring.process.model,TemplateDefinition,getType,3,1,0
.,org.activiti.spring.process.model,TemplateDefinition,setType,3,1,1
.,org.activiti.spring.process.model,TemplateDefinition,equals,6,3,1
.,org.activiti.spring.process.model,TemplateDefinition,hashCode,3,1,0
.,org.activiti.spring.process.model,TemplateDefinition,toString,3,1,0
.,org.activiti.spring.process.model,TemplatesDefinition,getTasks,3,1,0
.,org.activiti.spring.process.model,TemplatesDefinition,setTasks,3,1,1
.,org.activiti.spring.process.model,TemplatesDefinition,getDefaultTemplate,3,1,0
.,org.activiti.spring.process.model,TemplatesDefinition,setDefaultTemplate,3,1,1
.,org.activiti.spring.process.model,TemplatesDefinition,findAssigneeTemplateForTask,7,2,1
.,org.activiti.spring.process.model,TemplatesDefinition,findCandidateTemplateForTask,7,2,1
.,org.activiti.spring.process.model,TemplatesDefinition,equals,10,3,1
.,org.activiti.spring.process.model,TemplatesDefinition,hashCode,3,1,0
.,org.activiti.spring.process.model,AssignmentDefinition,AssignmentEnum,3,1,1
.,org.activiti.spring.process.model,AssignmentDefinition,AssignmentType,3,1,1
.,org.activiti.spring.process.model,AssignmentDefinition,AssignmentMode,3,1,1
.,org.activiti.spring.process.model,AssignmentDefinition,AssignmentDefinition,2,1,0
.,org.activiti.spring.process.model,AssignmentDefinition,AssignmentDefinition,6,1,4
.,org.activiti.spring.process.model,AssignmentDefinition,getId,3,1,0
.,org.activiti.spring.process.model,AssignmentDefinition,setId,3,1,1
.,org.activiti.spring.process.model,AssignmentDefinition,getAssignment,3,1,0
.,org.activiti.spring.process.model,AssignmentDefinition,setAssignment,3,1,1
.,org.activiti.spring.process.model,AssignmentDefinition,getType,3,1,0
.,org.activiti.spring.process.model,AssignmentDefinition,setType,3,1,1
.,org.activiti.spring.process.model,AssignmentDefinition,getMode,3,1,0
.,org.activiti.spring.process.model,AssignmentDefinition,setMode,3,1,1
.,org.activiti.spring.process.model,AssignmentDefinition,equals,6,3,1
.,org.activiti.spring.process.model,AssignmentDefinition,hashCode,3,1,0
.,org.activiti.spring.process.model,AssignmentDefinition,toString,3,1,0
.,org.activiti.spring.process.conf,ProcessExtensionResourceFinderDescriptorAutoConfiguration,processExtensionResourceFinderDescriptor,3,1,2
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,deploymentResourceLoader,3,1,0
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,processExtensionResourceReader,3,1,2
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,processExtensionService,3,1,2
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,initRepositoryServiceForProcessExtensionService,3,1,2
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,initRepositoryServiceForDeploymentResourceLoader,3,1,2
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,variableTypeMap,15,1,2
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,variableValidationService,3,1,1
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,variableParsingService,3,1,1
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,cachingProcessExtensionService,3,1,1
.,org.activiti.spring.process.conf,ProcessExtensionsConfiguratorAutoConfiguration,ProcessExtensionsConfiguratorAutoConfiguration,3,1,1
.,org.activiti.spring.process.conf,ProcessExtensionsConfiguratorAutoConfiguration,configure,4,1,1
.,org.activiti.api.task.model.impl,TaskCandidateImpl,TaskCandidateImpl,2,1,0
.,org.activiti.api.task.model.impl,TaskCandidateImpl,TaskCandidateImpl,3,1,1
.,org.activiti.api.task.model.impl,TaskCandidateImpl,getTaskId,3,1,0
.,org.activiti.api.task.model.impl,TaskCandidateUserImpl,TaskCandidateUserImpl,2,1,0
.,org.activiti.api.task.model.impl,TaskCandidateUserImpl,TaskCandidateUserImpl,4,1,2
.,org.activiti.api.task.model.impl,TaskCandidateUserImpl,getUserId,3,1,0
.,org.activiti.api.task.model.impl,TaskCandidateUserImpl,equals,10,3,1
.,org.activiti.api.task.model.impl,TaskCandidateUserImpl,hashCode,3,1,0
.,org.activiti.api.task.model.impl,TaskCandidateGroupImpl,TaskCandidateGroupImpl,2,1,0
.,org.activiti.api.task.model.impl,TaskCandidateGroupImpl,TaskCandidateGroupImpl,4,1,2
.,org.activiti.api.task.model.impl,TaskCandidateGroupImpl,getGroupId,3,1,0
.,org.activiti.api.task.model.impl,TaskCandidateGroupImpl,equals,10,3,1
.,org.activiti.api.task.model.impl,TaskCandidateGroupImpl,hashCode,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,TaskImpl,2,1,0
.,org.activiti.api.task.model.impl,TaskImpl,TaskImpl,5,1,3
.,org.activiti.api.task.model.impl,TaskImpl,setId,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getId,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,getOwner,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setOwner,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getAssignee,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setAssignee,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getCandidateUsers,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setCandidateUsers,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getCandidateGroups,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setCandidateGroups,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getName,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setName,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getDescription,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setDescription,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getCreatedDate,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setCreatedDate,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getClaimedDate,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setClaimedDate,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getDueDate,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setDueDate,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getPriority,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setPriority,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getProcessDefinitionId,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setProcessDefinitionId,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getProcessInstanceId,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setProcessInstanceId,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getStatus,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,getParentTaskId,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setParentTaskId,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,setStatus,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getFormKey,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setFormKey,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getCompletedDate,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setCompletedDate,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getDuration,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setDuration,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getProcessDefinitionVersion,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setProcessDefinitionVersion,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getBusinessKey,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,isStandalone,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setBusinessKey,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getTaskDefinitionKey,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setTaskDefinitionKey,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,getCompletedBy,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,setCompletedBy,3,1,1
.,org.activiti.api.task.model.impl,TaskImpl,equals,13,4,1
.,org.activiti.api.task.model.impl,TaskImpl,hashCode,3,1,0
.,org.activiti.api.task.model.impl,TaskImpl,toString,3,1,0
.,org.activiti.api.task.conf.impl,TaskModelAutoConfiguration,customizeTaskModelObjectMapper,24,1,0
.,org.activiti.api.task.conf.impl,TaskModelAutoConfiguration,resolveAbstractType,3,1,2
.,org.activiti.runtime.api.model.impl,APIVariableInstanceConverterTest,should_convertToApiVariableInstance,15,1,0
.,org.activiti.runtime.api.model.impl,ListConverter,from,7,2,1
.,org.activiti.runtime.api.model.impl,ModelConverter,from,0,1,1
.,org.activiti.runtime.api.model.impl,ModelConverter,from,0,1,1
.,org.activiti.runtime.api.model.impl,APIVariableInstanceConverter,from,3,1,1
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,should_convertFromInternalProcessInstance_when_withRunningStatus,6,1,0
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,should_returnStatusCreated_when_StartDateIsNull,6,1,0
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,should_convertFromInternalProcessInstance_when_withSuspendedStatus,7,1,0
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,should_convertFromInternalProcessInstance_when_withCompletedStatus,7,1,0
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,should_convertFromInternalProcessInstance_when_appVersionIsNotSet,5,1,0
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,assertValidProcessInstanceResult,3,1,1
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,assertValidProcessInstanceResult,15,1,2
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverterTest,anInternalProcessInstance,17,1,1
.,org.activiti.runtime.api.model.impl,ToSignalConverterTest,fromShouldSetMetaInfoAndVariables,12,1,0
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,MockProcessDefinitionBuilder,3,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,processDefinitionBuilderBuilder,3,1,0
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,withId,4,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,withKey,4,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,withName,4,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,withDescription,4,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,withVersion,4,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,withCategory,4,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,withAppVersion,4,1,1
.,org.activiti.runtime.api.model.impl,MockProcessDefinitionBuilder,build,3,1,0
.,org.activiti.runtime.api.model.impl,APIProcessDefinitionConverterTest,setUp,10,1,0
.,org.activiti.runtime.api.model.impl,APIProcessDefinitionConverterTest,should_convertFromProcessDefinition_when_allFieldsAreSet,4,1,0
.,org.activiti.runtime.api.model.impl,APIProcessDefinitionConverterTest,should_convertProcessDefinition_when_appVersionNull,4,1,0
.,org.activiti.runtime.api.model.impl,ToSignalConverter,from,12,2,1
.,org.activiti.runtime.api.model.impl,APIProcessCandidateStarterGroupConverter,from,3,1,1
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverter,from,18,1,1
.,org.activiti.runtime.api.model.impl,APIProcessInstanceConverter,calculateStatus,12,4,1
.,org.activiti.runtime.api.model.impl,ToActivityConverter,from,7,1,1
.,org.activiti.runtime.api.model.impl,APIProcessCandidateStarterUserConverter,from,3,1,1
.,org.activiti.runtime.api.model.impl,APIProcessDefinitionConverter,APIProcessDefinitionConverter,3,1,1
.,org.activiti.runtime.api.model.impl,APIProcessDefinitionConverter,from,13,1,1
.,org.activiti.runtime.api.model.impl,APIDeploymentConverter,from,8,1,1
.,org.activiti.runtime.api.model.impl,APITaskCandidateUserConverterTest,fromShouldConvertEngineObjectToModelObject,9,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,should_convertTask_when_allFieldsAreSet,5,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,should_convertTask_when_appVersionNull,4,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,calculateStatusForACancelledTaskShouldReturnCancelled,3,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,calculateStatusForASuspendedTaskShouldReturnSuspended,3,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,calculateStatusForAnAssignedTaskShouldReturnAssigned,3,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,calculateStatusCreatedAndNotAssignedTaskShouldReturnCreated,3,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,should_returnCandidates_when_convertATaskWithCandidates,11,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverterTest,buildIdentityLink,11,3,3
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,MockTaskBuilder,3,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,taskBuilder,3,1,0
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,taskEntityBuilder,3,1,0
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withId,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withOwner,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withAssignee,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withName,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withDescription,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withCreatedDate,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withClaimedDate,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withDueDate,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withPriority,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withProcessDefinitionId,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withProcessInstanceId,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withParentTaskId,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withSuspended,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withCancelled,6,2,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withDeleted,6,2,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withFormKey,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withTaskDefinitionKey,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withAppVersion,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,withBusinessKey,4,1,1
.,org.activiti.runtime.api.model.impl,MockTaskBuilder,build,3,1,0
.,org.activiti.runtime.api.model.impl,APITaskCandidateGroupConverterTest,fromShouldConvertEngineObjectToModelObject,9,1,0
.,org.activiti.runtime.api.model.impl,APITaskConverter,APITaskConverter,3,1,1
.,org.activiti.runtime.api.model.impl,APITaskConverter,from,3,1,1
.,org.activiti.runtime.api.model.impl,APITaskConverter,fromWithCandidates,5,1,1
.,org.activiti.runtime.api.model.impl,APITaskConverter,buildFromInternalTask,18,1,2
.,org.activiti.runtime.api.model.impl,APITaskConverter,from,3,1,2
.,org.activiti.runtime.api.model.impl,APITaskConverter,fromWithCompletedBy,5,1,3
.,org.activiti.runtime.api.model.impl,APITaskConverter,extractCandidateUsersAndGroups,5,1,2
.,org.activiti.runtime.api.model.impl,APITaskConverter,extractCandidatesBy,7,2,2
.,org.activiti.runtime.api.model.impl,APITaskConverter,calculateStatus,12,4,1
